name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"Clayton Kershaw               ",477132,FF,"In play, no out",Single,"93.6      ",6.067,1.367,"0.134               ","12.759              ",0.099,"2.340               ","3.0       ","2.1       ","2569.657  ","179.402   ","5 ",3,1,2,"Jedd Gyorko singles on a line drive to left fielder Scott Schebler.  ",2015-10-04,4,top,200714,2015-10-04T20:07:14Z,454560,427248,"Dan Iassogna",0,0,LD,,0.0,107.0,,93.2500,114.0200,210,0.0
"Clayton Kershaw               ",477132,CU,Ball,"Pop Out","74.1      ",6.566,0.754,"-4.252              ","-9.726              ",-0.899,"1.225               ","7.0       ","15.1      ","1664.644  ","336.250   ",13,0,1,1,"Rocky Gale pops out to third baseman Alex Guerrero in foul territory.  ",2015-10-04,3,top,194703,2015-10-04T19:47:03Z,454560,427248,"Dan Iassogna",0,0,,,0.0,47.0,,83.5900,187.7700,139,0.0
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"92.9      ",6.140,1.201,"1.002               ","10.415              ",-1.324,"2.623               ","-1.6      ","3.1       ","2098.924  ","174.523   ",11,2,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200656,2015-10-04T20:06:56Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,188,0.0
"Clayton Kershaw               ",477132,CU,Foul,Groundout,"73.4      ",6.652,1.002,"-1.726              ","-11.399             ",-0.843,"2.424               ","3.2       ","15.8      ","1794.278  ","351.345   ",11,2,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200655,2015-10-04T20:06:55Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,187,0.0
"Clayton Kershaw               ",477132,FF,"Swinging Strike","Pop Out","93.0      ",6.045,1.091,"1.068               ","9.146               ",-1.376,"1.250               ","-1.7      ","3.8       ","1841.466  ","173.371   ",13,0,0,1,"Rocky Gale pops out to third baseman Alex Guerrero in foul territory.  ",2015-10-04,3,top,194641,2015-10-04T19:46:41Z,454560,427248,"Dan Iassogna",0,0,,,0.0,47.0,,83.5900,187.7700,138,0.0
"Clayton Kershaw               ",477132,FF,Foul,Groundout,"94.2      ",6.048,1.168,"1.728               ","8.751               ",-0.478,"2.137               ","-8.2      ","3.5       ","1835.424  ","168.882   ","4 ",1,2,2,"Alexi Amarista grounds out softly, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",2015-10-04,2,top,193307,2015-10-04T19:33:07Z,454560,427248,"Dan Iassogna",0,0,,,,,,133.8600,180.5000,86,
"Clayton Kershaw               ",477132,FF,"In play, out(s)","Pop Out","93.8      ",6.209,1.235,"1.890               ","10.459              ",-1.317,"3.428               ","-8.3      ","2.9       ","2148.152  ","169.795   ",11,1,1,1,"Rocky Gale pops out to third baseman Alex Guerrero in foul territory.  ",2015-10-04,3,top,194719,2015-10-04T19:47:19Z,454560,427248,"Dan Iassogna",0,0,PU,,0.0,47.0,,83.5900,187.7700,140,0.0
"Clayton Kershaw               ",477132,FF,"In play, out(s)",Groundout,"93.0      ",6.012,1.374,"0.304               ","12.100              ",-0.092,"1.820               ","1.2       ","2.4       ","2440.968  ","178.570   ","8 ",3,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200657,2015-10-04T20:06:57Z,454560,427248,"Dan Iassogna",0,0,GB,,0.0,97.0,,141.9000,158.6200,189,0.0
"Clayton Kershaw               ",477132,FF,Ball,Single,"94.1      ",6.016,1.171,"0.366               ","10.680              ",-1.897,"1.712               ","4.4       ","2.9       ","2171.300  ","178.044   ",13,1,1,2,"Jedd Gyorko singles on a line drive to left fielder Scott Schebler.  ",2015-10-04,4,top,200712,2015-10-04T20:07:12Z,454560,427248,"Dan Iassogna",0,0,,,0.0,107.0,,93.2500,114.0200,208,0.0
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"93.0      ",6.049,1.228,"0.763               ","11.563              ",0.923,"2.618               ","-5.6      ","2.6       ","2319.141  ","176.238   ",12,0,2,2,"Alexi Amarista grounds out softly, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",2015-10-04,2,top,193253,2015-10-04T19:32:53Z,454560,427248,"Dan Iassogna",0,0,,,,,,133.8600,180.5000,85,
"Clayton Kershaw               ",477132,FF,"Called Strike",Groundout,"94.6      ",6.018,1.078,"-2.391              ","9.018               ",-0.882,"2.299               ","19.0      ","3.6       ","1902.480  ","194.789   ",13,0,0,2,"Alexi Amarista grounds out softly, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",2015-10-04,2,top,193224,2015-10-04T19:32:24Z,454560,427248,"Dan Iassogna",0,0,,,,,,133.8600,180.5000,83,
"Clayton Kershaw               ",477132,CU,Ball,Single,"73.2      ",6.430,0.893,"-2.287              ","-9.851              ",0.130,"1.065               ","3.6       ","15.4      ","1562.661  ","346.845   ",14,0,0,2,"Jedd Gyorko singles on a line drive to left fielder Scott Schebler.  ",2015-10-04,4,top,200710,2015-10-04T20:07:10Z,454560,427248,"Dan Iassogna",0,0,,,0.0,107.0,,93.2500,114.0200,206,0.0
"Clayton Kershaw               ",477132,CU,Foul,Groundout,"72.6      ",6.679,1.050,"-2.506              ","-12.067             ",-0.689,"2.116               ","4.1       ","16.5      ","1876.388  ","348.204   ","4 ",0,1,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200653,2015-10-04T20:06:53Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,183,0.0
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"94.2      ",6.104,1.250,"0.493               ","9.063               ",-0.249,"3.253               ",".2        ","3.4       ","1828.848  ","176.904   ","1 ",2,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191208,2015-10-04T19:12:08Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,8,
"Clayton Kershaw               ",477132,CU,"Swinging Strike (Blocked)",Strikeout,"73.8      ",6.560,0.958,"-2.564              ","-10.279             ",-0.269,"1.429               ","4.2       ","15.4      ","1650.213  ","345.909   ",13,0,2,2,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,3,top,194845,2015-10-04T19:48:45Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,146,
"Clayton Kershaw               ",477132,CU,Foul,Strikeout,"73.0      ",6.566,1.001,"-1.817              ","-8.379              ",0.544,"1.578               ","2.9       ","15.0      ","1304.483  ","347.674   ","9 ",1,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200706,2015-10-04T20:07:06Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,199,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"88.8      ",6.185,1.445,"-2.207              ","3.664               ",-0.716,"1.887               ","9.8       ","6.4       ","827.575   ","210.768   ",13,0,0,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200702,2015-10-04T20:07:02Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,193,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"89.6      ",6.224,1.266,"-4.104              ","4.234               ",-0.751,"2.537               ","17.1      ","6.2       ","1142.888  ","223.820   ",11,1,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200705,2015-10-04T20:07:05Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,197,
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"93.1      ",6.154,1.306,"1.563               ","14.177              ",1.162,"2.765               ","-20.4     ","1.7       ","2855.633  ","173.727   ",12,1,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200654,2015-10-04T20:06:54Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,185,0.0
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"93.8      ",6.163,1.276,"1.482               ","14.328              ",0.967,"2.087               ","-18.4     ","1.7       ","2883.771  ","174.112   ",14,1,2,0,"Clint Barmes called out on strikes.  ",2015-10-04,2,top,193011,2015-10-04T19:30:11Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,71,
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"94.3      ",6.124,1.125,"-1.068              ","10.393              ",-0.937,"2.414               ","13.0      ","3.1       ","2109.441  ","185.842   ",13,0,2,0,"Travis Jankowski strikes out swinging.  ",2015-10-04,3,top,194609,2015-10-04T19:46:09Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,132,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"89.5      ",6.329,1.340,"-2.302              ","4.224               ",-0.441,"3.251               ","10.6      ","6.0       ","935.028   ","208.347   ",11,1,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200707,2015-10-04T20:07:07Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,200,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"92.2      ",6.196,1.310,"1.079               ","13.853              ",0.697,"3.325               ","-10.0     ","1.9       ","2727.547  ","175.561   ","3 ",0,1,0,"Travis Jankowski strikes out swinging.  ",2015-10-04,3,top,194546,2015-10-04T19:45:46Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,131,
"Clayton Kershaw               ",477132,CU,"Foul Tip",Strikeout,"73.4      ",6.630,0.738,"-2.424              ","-9.050              ",0.472,"2.599               ","3.7       ","14.9      ","1444.597  ","344.904   ","6 ",2,2,1,"Yangervis Solarte strikes out on a foul tip.  ",2015-10-04,1,top,191516,2015-10-04T19:15:16Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,20,
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"93.1      ",6.148,1.110,"2.067               ","11.063              ",-0.453,"2.538               ","-11.8     ","2.9       ","2245.561  ","169.456   ","4 ",0,0,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191048,2015-10-04T19:10:48Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,3,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.1      ",6.128,1.121,"0.010               ","14.174              ",0.455,"3.391               ","3.4       ","1.7       ","2777.470  ","179.960   ",12,0,0,1,"Yangervis Solarte strikes out on a foul tip.  ",2015-10-04,1,top,191323,2015-10-04T19:13:23Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,16,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"88.9      ",6.296,1.309,"-2.496              ","4.788               ",-0.770,"2.731               ","11.7      ","5.9       ","1049.842  ","207.323   ",11,2,1,1,"Austin Hedges strikes out swinging.  ",2015-10-04,2,top,193138,2015-10-04T19:31:38Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,78,
"Clayton Kershaw               ",477132,CU,"Swinging Strike",Strikeout,"73.7      ",6.623,0.861,"-3.165              ","-10.626             ",0.157,"2.553               ","4.9       ","15.5      ","1713.512  ","343.323   ","5 ",2,2,1,"Austin Hedges strikes out swinging.  ",2015-10-04,2,top,193155,2015-10-04T19:31:55Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,79,
"Clayton Kershaw               ",477132,FF,"In play, no out",Single,"94.2      ",6.076,1.306,"0.115               ","11.150              ",-0.103,"2.706               ","3.1       ","2.7       ","2246.983  ","179.414   ","5 ",0,0,1,"Derek Norris singles on a ground ball to shortstop Corey Seager.  ",2015-10-04,1,top,191247,2015-10-04T19:12:47Z,454560,427248,"Dan Iassogna",0,0,GB,,,,,100.5500,153.8500,12,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.3      ",6.058,0.918,"-0.790              ","10.329              ",-0.501,"2.232               ","9.3       ","3.1       ","2085.312  ","184.353   ","4 ",2,1,1,"Yangervis Solarte strikes out on a foul tip.  ",2015-10-04,1,top,191441,2015-10-04T19:14:41Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,19,
"Clayton Kershaw               ",477132,CU,Foul,Strikeout,"71.5      ",6.806,1.075,"-1.514              ","-12.103             ",0.081,"3.247               ","2.4       ","16.5      ","1859.506  ","352.832   ","2 ",1,1,0,"Clint Barmes called out on strikes.  ",2015-10-04,2,top,192949,2015-10-04T19:29:49Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,70,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"90.7      ",6.040,1.317,"-1.337              ","6.789               ",-0.834,"0.890               ","8.8       ","5.1       ","1356.627  ","191.077   ",13,0,1,2,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,3,top,194818,2015-10-04T19:48:18Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,145,
"Clayton Kershaw               ",477132,SL,"Called Strike",Flyout,"88.1      ",6.263,1.027,"-2.259              ","3.206               ",-0.420,"3.587               ","9.2       ","6.5       ","752.689   ","214.803   ",11,0,0,2,"Jedd Gyorko flies out to right fielder Andre Ethier.  ",2015-10-04,1,top,191558,2015-10-04T19:15:58Z,454560,427248,"Dan Iassogna",0,0,,,,,,198.0600,128.4100,24,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.6      ",6.058,1.221,"2.397               ","9.846               ",-1.167,"2.375               ","-10.6     ","3.4       ","2029.856  ","166.369   ",13,0,0,1,"Austin Hedges strikes out swinging.  ",2015-10-04,2,top,193048,2015-10-04T19:30:48Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,75,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.8      ",6.050,1.048,"0.588               ","12.437              ",-0.360,"2.572               ","-.7       ","2.2       ","2507.211  ","177.302   ","4 ",2,0,1,"Yangervis Solarte strikes out on a foul tip.  ",2015-10-04,1,top,191406,2015-10-04T19:14:06Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,18,
"Clayton Kershaw               ",477132,FF,"In play, out(s)",Flyout,"93.9      ",6.052,0.976,"2.121               ","10.104              ",-0.139,"1.846               ","-12.0     ","3.3       ","2078.095  ","168.191   ","8 ",0,1,2,"Jedd Gyorko flies out to right fielder Andre Ethier.  ",2015-10-04,1,top,191615,2015-10-04T19:16:15Z,454560,427248,"Dan Iassogna",0,0,FB,,,,,198.0600,128.4100,25,
"Clayton Kershaw               ",477132,SL,"Foul Tip",Single,"89.0      ",6.128,1.291,"-3.410              ","4.819               ",-0.651,"2.808               ","15.1      ","6.0       ","1136.022  ","215.039   ","1 ",1,0,2,"Jedd Gyorko singles on a line drive to left fielder Scott Schebler.  ",2015-10-04,4,top,200711,2015-10-04T20:07:11Z,454560,427248,"Dan Iassogna",0,0,,,0.0,107.0,,93.2500,114.0200,207,0.0
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Groundout,"93.7      ",6.095,1.268,"-0.671              ","10.530              ",-0.102,"3.691               ","8.9       ","2.8       ","2133.678  ","183.634   ",11,0,1,2,"Alexi Amarista grounds out softly, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",2015-10-04,2,top,193237,2015-10-04T19:32:37Z,454560,427248,"Dan Iassogna",0,0,,,,,,133.8600,180.5000,84,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"93.7      ",6.087,1.309,"-0.418              ","10.946              ",-0.398,"2.735               ","7.9       ","2.8       ","2207.586  ","182.176   ","4 ",2,0,1,"Austin Hedges strikes out swinging.  ",2015-10-04,2,top,193121,2015-10-04T19:31:21Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,77,
"Clayton Kershaw               ",477132,SL,Ball,Strikeout,"90.1      ",5.930,1.290,"0.816               ","3.509               ",-0.647,"0.408               ","-.9       ","6.4       ","706.552   ","167.051   ",13,1,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200707,2015-10-04T20:07:07Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,201,
"Clayton Kershaw               ",477132,FF,"Called Strike",Strikeout,"92.3      ",6.130,1.405,"0.232               ","12.843              ",0.002,"2.426               ","2.5       ","2.3       ","2535.422  ","178.970   ","5 ",0,0,0,"Travis Jankowski strikes out swinging.  ",2015-10-04,3,top,194533,2015-10-04T19:45:33Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,130,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"93.7      ",6.097,1.274,"-0.849              ","11.422              ",-0.388,"2.854               ","12.0      ","2.7       ","2300.303  ","184.234   ","4 ",0,0,2,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,3,top,194802,2015-10-04T19:48:02Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,144,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"73.9      ",6.560,0.827,"-1.029              ","-9.961              ",-0.258,"1.361               ","1.9       ","15.1      ","1572.438  ","354.068   ",13,0,1,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191107,2015-10-04T19:11:07Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,4,
"Clayton Kershaw               ",477132,FF,"Swinging Strike",Strikeout,"93.1      ",6.157,1.213,"0.236               ","11.149              ",-0.780,"2.702               ","3.3       ","2.8       ","2237.104  ","178.794   ",11,1,1,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191114,2015-10-04T19:11:14Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,5,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"94.7      ",6.135,1.138,"-1.300              ","13.196              ",0.226,"2.335               ","19.0      ","1.9       ","2698.275  ","185.609   ","5 ",1,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191128,2015-10-04T19:11:28Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,6,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"72.6      ",6.480,0.912,"-2.343              ","-10.527             ",-0.607,"1.414               ","3.9       ","15.6      ","1680.617  ","347.383   ",13,1,2,0,"Melvin Upton Jr.   strikes out swinging.  ",2015-10-04,1,top,191147,2015-10-04T19:11:47Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,7,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"91.1      ",6.094,1.281,"-0.870              ","9.349               ",0.277,"1.384               ","6.7       ","3.9       ","1847.592  ","185.294   ",14,1,0,1,"Yangervis Solarte strikes out on a foul tip.  ",2015-10-04,1,top,191343,2015-10-04T19:13:43Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,17,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"87.9      ",6.284,1.451,"-2.678              ","3.796               ",-0.848,"2.469               ","11.5      ","6.5       ","888.869   ","214.888   ",13,1,0,0,"Clint Barmes called out on strikes.  ",2015-10-04,2,top,192929,2015-10-04T19:29:29Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,69,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"91.9      ",6.095,1.115,"-0.845              ","12.234              ",0.298,"1.372               ","9.3       ","2.6       ","2445.615  ","183.936   ",14,0,0,0,"Clint Barmes called out on strikes.  ",2015-10-04,2,top,192919,2015-10-04T19:29:19Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,68,
"Clayton Kershaw               ",477132,FF,Ball,Strikeout,"93.4      ",5.924,1.273,"0.983               ","10.189              ",-0.597,"1.198               ","-3.1      ","3.2       ","2073.640  ","174.514   ",13,1,0,1,"Austin Hedges strikes out swinging.  ",2015-10-04,2,top,193100,2015-10-04T19:31:00Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,76,
"Clayton Kershaw               ",477132,CU,"Called Strike",Strikeout,"71.5      ",6.744,0.897,"-2.193              ","-11.396             ",-0.734,"3.312               ","3.7       ","16.2      ","1764.750  ","349.044   ",11,0,1,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200702,2015-10-04T20:07:02Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,194,
"Clayton Kershaw               ",477132,SL,Foul,Strikeout,"89.0      ",6.197,1.507,"-2.410              ","4.185               ",0.703,"2.474               ","9.6       ","6.2       ","930.092   ","209.678   ","6 ",0,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200704,2015-10-04T20:07:04Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,195,
"Clayton Kershaw               ",477132,SL,"Swinging Strike",Strikeout,"89.9      ",6.097,1.273,"-7.032              ","2.639               ",-1.042,"1.438               ","24.3      ","7.3       ","1458.154  ","249.127   ",13,2,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200708,2015-10-04T20:07:08Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,202,
"Clayton Kershaw               ",477132,CU,Ball,Strikeout,"73.3      ",6.345,0.890,"-2.445              ","-9.078              ",-0.014,"-0.459              ","3.9       ","15.3      ","1444.018  ","344.824   ",13,0,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200704,2015-10-04T20:07:04Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,196,
"Clayton Kershaw               ",477132,FF,Foul,Strikeout,"93.1      ",6.106,1.126,"-1.094              ","12.902              ",0.290,"2.150               ","13.4      ","2.3       ","2566.891  ","184.832   ","6 ",1,2,1,"Yangervis Solarte strikes out swinging.  ",2015-10-04,4,top,200705,2015-10-04T20:07:05Z,454560,427248,"Dan Iassogna",0,0,,,,,,0.0000,0.0000,198,
"Clayton Kershaw               ",477132,FF,"Called Strike",Groundout,"92.2      ",6.110,1.252,"-0.681              ","12.125              ",-0.742,"2.582               ","11.6      ","2.7       ","2388.983  ","183.203   ",11,0,0,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200652,2015-10-04T20:06:52Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,182,0.0
"Clayton Kershaw               ",477132,SL,Foul,Groundout,"88.5      ",6.240,1.513,"-4.052              ","5.671               ",-0.171,"2.902               ","17.9      ","5.7       ","1345.085  ","215.340   ","2 ",2,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200654,2015-10-04T20:06:54Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,186,0.0
"Clayton Kershaw               ",477132,SL,Ball,Groundout,"89.2      ",6.323,1.310,"-2.278              ","6.831               ",0.158,"3.784               ","12.0      ","4.9       ","1402.774  ","198.333   ",12,0,2,0,"Derek Norris grounds out, second baseman Chase Utley to first baseman Yasmani Grandal.  ",2015-10-04,4,top,200653,2015-10-04T20:06:53Z,454560,427248,"Dan Iassogna",0,0,,,0.0,97.0,,141.9000,158.6200,184,0.0
"Clayton Kershaw               ",477132,FF,Ball,Single,"93.5      ",5.914,1.271,"0.974               ","10.101              ",-0.346,"1.309               ","-3.6      ","3.2       ","2058.863  ","174.516   ",13,2,1,2,"Jedd Gyorko singles on a line drive to left fielder Scott Schebler.  ",2015-10-04,4,top,200712,2015-10-04T20:07:12Z,454560,427248,"Dan Iassogna",0,0,,,0.0,107.0,,93.2500,114.0200,209,0.0
"Clayton Kershaw               ",477132,SL,"In play, out(s)",Groundout,"88.1      ",6.162,1.374,"-2.155              ","1.920               ",-1.035,"0.657               ","8.6       ","7.4       ","551.363   ","227.647   ",13,1,2,2,"Alexi Amarista grounds out softly, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ",2015-10-04,2,top,193336,2015-10-04T19:33:36Z,454560,427248,"Dan Iassogna",0,0,GB,,,,,133.8600,180.5000,87,
"Clayton Kershaw               ",477132,FF,Ball,Groundout,"92.1      ",6.129,1.571,"-2.08               ","5.53                ",-1.256,"0.035               ","11.8      ","5.5       ","1178.655  ","200.458   ",13,0,2,2,"Brandon Crawford grounds out, shortstop Corey Seager to first baseman Adrian Gonzalez.  ",2015-09-29,2,bot,024615,2015-09-30T02:46:15Z,454560,427108,"Dana DeMuth",0,0,,,0.0,93.0,,115.2300,158.1900,110,0.0
"Clayton Kershaw               ",477132,FF,Ball,Flyout,"93.1      ",6.405,1.379,"-1.55               ","9.95                ",-0.318,"4.326               ","15.1      ","3.1       ","2028.844  ","188.833   ",11,0,0,1,"Buster Posey flies out to right fielder Scott Van Slyke.  ",2015-09-29,7,bot,041017,2015-09-30T04:10:17Z,454560,427108,"Dana DeMuth",0,0,,,,,,173.6100,112.4100,384,
"Clayton Kershaw               ",477132,CU,Ball,Flyout,"73.9      ",6.679,1.101,"-2.38               ","-11.35              ",-0.853,"0.804               ","4.1       ","15.9      ","1803.065  ","348.112   ",13,0,1,0,"Matt Duffy flies out to right fielder Scott Van Slyke.  ",2015-09-29,4,bot,031833,2015-09-30T03:18:33Z,454560,427108,"Dana DeMuth",0,0,,,0.0,75.0,,170.0600,132.2500,211,233.0
"Clayton Kershaw               ",477132,FF,"Called Strike",Flyout,"93.2      ",6.338,1.484,"1.35                ","12.31               ",0.058,"2.85                ","-8.8      ","2.3       ","2493.313  ","173.776   ","2 ",0,0,0,"Matt Duffy flies out to right fielder Scott Van Slyke.  ",2015-09-29,4,bot,031816,2015-09-30T03:18:16Z,454560,427108,"Dana DeMuth",0,0,,,0.0,75.0,,170.0600,132.2500,210,233.0
"Clayton Kershaw               ",477132,SL,Foul,"Pop Out","89.3      ",6.462,1.375,"-1.13               ","4.09                ",-0.58,"3.084               ","6.2       ","6.0       ","832.459   ","195.297   ","1 ",0,0,1,"Madison Bumgarner pops out to second baseman Howie Kendrick.  ",2015-09-29,3,bot,030036,2015-09-30T03:00:36Z,454560,427108,"Dana DeMuth",0,0,,,0.0,92.0,,141.6300,150.0500,157,0.0
"Clayton Kershaw               ",477132,CU,Ball,Groundout,"72.9      ",6.938,1.236,"-2.04               ","-12.46              ",-0.011,"3.91                ","3.3       ","16.2      ","1945.479  ","350.674   ",11,0,1,1,"Marlon Byrd grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",2015-09-29,2,bot,024403,2015-09-30T02:44:03Z,454560,427108,"Dana DeMuth",0,0,,,0.0,41.0,,112.6900,183.1100,101,0.0
"Clayton Kershaw               ",477132,SL,Ball,Groundout,"90.3      ",6.244,1.462,"-1.43               ","4.44                ",-1.783,"-0.132              ","8.3       ","6.1       ","919.755   ","197.741   ",13,1,2,1,"Marlon Byrd grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",2015-09-29,2,bot,024430,2015-09-30T02:44:30Z,454560,427108,"Dana DeMuth",0,0,,,0.0,41.0,,112.6900,183.1100,103,0.0
