name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"Zack Greinke                  ",425844,SL,"Swinging Strike",Flyout,"86.4      ",6.186,-1.144,"3.580               ","1.548               ",0.998,"2.353               ","-12.2     ","7.8       ","727.861   ","114.007   ",14,0,1,0,"Gregory Polanco flies out to center fielder Joc Pederson.  ",2015-09-18,3,top,025519,2015-09-19T02:55:19Z,454560,490319,"Jordan Baker",0,0,,,0.0,88.0,,112.6600,78.1400,157,295.0
"Zack Greinke                  ",425844,FF,"Called Strike",Single,"91.9      ",6.204,-0.675,"-1.619              ","8.421               ",0.831,"2.555               ","6.4       ","4.0       ","1703.733  ","190.828   ",14,0,0,2,"Chris Stewart singles on a ground ball to center fielder Joc Pederson.  ",2015-09-18,2,top,024113,2015-09-19T02:41:13Z,454560,490319,"Jordan Baker",0,0,,,0.0,103.0,,121.1400,79.3500,109,248.0
"Zack Greinke                  ",425844,FF,Ball,Single,"92.9      ",6.108,-0.719,"-4.035              ","8.870               ",1.230,"1.654               ","20.0      ","4.0       ","1963.257  ","204.365   ",14,1,1,2,"Chris Stewart singles on a ground ball to center fielder Joc Pederson.  ",2015-09-18,2,top,024147,2015-09-19T02:41:47Z,454560,490319,"Jordan Baker",0,0,,,0.0,103.0,,121.1400,79.3500,111,248.0
"Zack Greinke                  ",425844,FF,Ball,Lineout,"91.9      ",6.337,-0.496,"0.786               ","7.958               ",1.354,"3.909               ","-7.5      ","4.0       ","1598.003  ","174.386   ",12,1,1,0,"Pedro Alvarez lines out sharply to right fielder Chris Heisey.  ",2015-09-18,2,top,023845,2015-09-19T02:38:45Z,454560,490319,"Jordan Baker",0,0,,,0.0,105.0,,185.9500,89.6400,97,301.0
"Zack Greinke                  ",425844,CH,Foul,Lineout,"87.4      ",6.160,-1.143,"-8.103              ","2.433               ",-0.773,"1.946               ","24.5      ","7.6       ","1624.064  ","253.005   ",13,1,0,0,"Pedro Alvarez lines out sharply to right fielder Chris Heisey.  ",2015-09-18,2,top,023821,2015-09-19T02:38:21Z,454560,490319,"Jordan Baker",0,0,,,0.0,105.0,,185.9500,89.6400,96,301.0
"Zack Greinke                  ",425844,FF,Ball,Groundout,"93.2      ",6.018,-0.667,"-2.466              ","10.310              ",0.885,"1.347               ","14.3      ","3.2       ","2148.055  ","193.403   ",14,0,0,2,"Jordy Mercer grounds out, shortstop Corey Seager to first baseman Adrian Gonzalez.  ",2015-09-18,4,top,031243,2015-09-19T03:12:43Z,454560,490319,"Jordan Baker",0,0,,,0.0,74.0,,115.0800,153.2400,218,0.0
"Zack Greinke                  ",425844,CU,"In play, no out",Double,"77.4      ",6.519,-0.924,"3.240               ","-10.418             ",0.012,"2.785               ","-5.5      ","14.2      ","1801.604  ","17.367    ","5 ",0,1,2,"Andrew McCutchen doubles (34) on a sharp ground ball to left fielder Justin Ruggiano.  ",2015-09-18,1,top,021432,2015-09-19T02:14:32Z,454560,490319,"Jordan Baker",0,0,GB,,0.0,98.0,,26.6500,102.9700,18,0.0
"Zack Greinke                  ",425844,FF,"In play, out(s)","Pop Out","94.4      ",6.167,-0.879,"-2.379              ","9.448               ",0.735,"3.051               ","13.0      ","3.2       ","1988.783  ","194.077   ",12,1,2,0,"Gregory Polanco pops out to shortstop Corey Seager.  ",2015-09-18,1,top,021152,2015-09-19T02:11:52Z,454560,490319,"Jordan Baker",0,0,PU,,,,,116.9000,138.1000,6,
"Zack Greinke                  ",425844,SL,"Swinging Strike",Groundout,"89.0      ",6.034,-0.853,"3.713               ","5.631               ",0.689,"0.967               ","-16.1     ","5.8       ","1311.997  ","146.797   ",14,2,0,2,"Jordy Mercer grounds out, shortstop Corey Seager to first baseman Adrian Gonzalez.  ",2015-09-18,4,top,031319,2015-09-19T03:13:19Z,454560,490319,"Jordan Baker",0,0,,,0.0,74.0,,115.0800,153.2400,220,0.0
"Zack Greinke                  ",425844,SL,Ball,Walk,"87.9      ",6.252,-0.752,"3.857               ","2.075               ",1.432,"1.655               ","-13.7     ","7.3       ","841.302   ","118.774   ",14,1,2,2,"Aramis Ramirez walks.  ",2015-09-18,1,top,021649,2015-09-19T02:16:49Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,25,
"Zack Greinke                  ",425844,SL,"Ball In Dirt",Walk,"87.7      ",6.023,-0.954,"3.719               ","0.800               ",0.737,"0.246               ","-11.8     ","7.9       ","728.270   ","102.778   ",14,2,2,2,"Aramis Ramirez walks.  ",2015-09-18,1,top,021718,2015-09-19T02:17:18Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,26,
"Zack Greinke                  ",425844,FF,Foul,Walk,"93.8      ",6.195,-0.719,"-1.982              ","7.873               ",0.745,"3.396               ","9.3       ","3.8       ","1662.979  ","194.059   ",12,1,1,2,"Aramis Ramirez walks.  ",2015-09-18,1,top,021616,2015-09-19T02:16:16Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,24,
"Zack Greinke                  ",425844,FT,Ball,Walk,"92.2      ",5.982,-1.241,"-5.322              ","6.711               ",-1.329,"2.669               ","24.9      ","5.0       ","1717.396  ","218.252   ",11,1,1,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042503,2015-09-19T04:25:03Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,458,
"Zack Greinke                  ",425844,SL,"Called Strike",Walk,"87.8      ",6.139,-1.120,"2.211               ","2.027               ",0.021,"2.915               ","-8.0      ","7.1       ","576.928   ","133.132   ","5 ",2,1,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042526,2015-09-19T04:25:26Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,459,
"Zack Greinke                  ",425844,FF,Foul,Groundout,"93.9      ",5.976,-1.078,"-2.374              ","8.909               ",0.339,"2.605               ","12.7      ","3.5       ","1883.772  ","194.857   ","6 ",1,1,2,"Neil Walker grounds out softly, second baseman Chase Utley to first baseman Adrian Gonzalez.  ",2015-09-18,1,top,022008,2015-09-19T02:20:08Z,454560,490319,"Jordan Baker",0,0,,,,,,142.9500,168.9900,34,
"Zack Greinke                  ",425844,FF,Ball,Walk,"94.4      ",5.813,-0.984,"-3.354              ","9.581               ",1.082,"1.780               ","18.4      ","3.4       ","2074.729  ","199.222   ",14,3,2,2,"Aramis Ramirez walks.  ",2015-09-18,1,top,021831,2015-09-19T02:18:31Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,28,
"Zack Greinke                  ",425844,FT,Ball,Strikeout,"90.8      ",5.933,-1.200,"-7.722              ","1.157               ",-0.326,"1.339               ","22.6      ","7.6       ","1537.818  ","261.180   ",13,2,2,1,"Andrew McCutchen called out on strikes.  ",2015-09-18,6,top,034744,2015-09-19T03:47:44Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,333,
"Zack Greinke                  ",425844,CH,Foul,"Pop Out","89.7      ",6.014,-1.188,"-9.434              ","0.205               ",-0.694,"1.313               ","25.9      ","8.3       ","1842.747  ","268.498   ",13,1,1,0,"Gregory Polanco pops out to shortstop Corey Seager.  ",2015-09-18,1,top,021126,2015-09-19T02:11:26Z,454560,490319,"Jordan Baker",0,0,,,,,,116.9000,138.1000,5,
"Zack Greinke                  ",425844,CH,Ball,Strikeout,"89.8      ",6.043,-1.100,"-5.585              ","-0.500              ",0.427,"1.570               ","14.7      ","8.0       ","1096.751  ","274.692   ",14,1,0,1,"Andrew McCutchen called out on strikes.  ",2015-09-18,6,top,034638,2015-09-19T03:46:38Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,330,
"Zack Greinke                  ",425844,FF,Ball,Walk,"92.9      ",6.009,-1.213,"-1.467              ","7.802               ",-0.399,"4.513               ","7.1       ","3.8       ","1598.366  ","190.598   ",11,2,2,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042552,2015-09-19T04:25:52Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,460,
"Zack Greinke                  ",425844,FF,"Called Strike",Groundout,"93.9      ",6.162,-0.655,"-4.311              ","9.636               ",0.782,"2.356               ","24.6      ","3.6       ","2134.319  ","204.018   ",14,0,0,1,"Starling Marte grounds out softly, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",2015-09-18,1,top,021231,2015-09-19T02:12:31Z,454560,490319,"Jordan Baker",0,0,,,,,,128.4100,205.3300,10,
"Zack Greinke                  ",425844,FT,Foul,Walk,"92.3      ",5.964,-1.118,"-6.254              ","7.574               ",-0.369,"2.004               ","28.2      ","5.0       ","1945.563  ","219.392   ","7 ",1,0,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042434,2015-09-19T04:24:34Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,457,
"Zack Greinke                  ",425844,SL,Ball,Walk,"86.1      ",6.114,-0.964,"2.874               ","-1.014              ",0.582,"1.690               ","-8.5      ","8.8       ","560.866   ","71.379    ","9 ",0,0,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042415,2015-09-19T04:24:15Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,456,
"Zack Greinke                  ",425844,SL,"In play, out(s)",Groundout,"87.1      ",6.314,-0.646,"3.260               ","-0.528              ",1.105,"1.964               ","-10.0     ","8.3       ","623.676   ","81.561    ",14,0,2,1,"Starling Marte grounds out softly, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",2015-09-18,1,top,021334,2015-09-19T02:13:34Z,454560,490319,"Jordan Baker",0,0,GB,,,,,128.4100,205.3300,13,
"Zack Greinke                  ",425844,FF,Ball,Groundout,"91.7      ",6.115,-1.247,"-2.452              ","10.084              ",-1.011,"3.058               ","15.6      ","3.4       ","2054.255  ","193.610   ",11,0,1,1,"Jeff Locke grounds out, second baseman Chase Utley to first baseman Adrian Gonzalez.  ",2015-09-18,5,top,033247,2015-09-19T03:32:47Z,454560,490319,"Jordan Baker",0,0,,,,,,144.1600,161.7200,286,
"Zack Greinke                  ",425844,FF,"In play, no out",Single,"90.9      ",5.949,-0.989,"-0.224              ","8.841               ",0.268,"2.695               ","-1.0      ","3.9       ","1740.879  ","181.439   ","6 ",0,0,0,"Chris Stewart singles on a sharp line drive to center fielder Joc Pederson.  ",2015-09-18,8,top,042330,2015-09-19T04:23:30Z,454560,490319,"Jordan Baker",0,0,LD,,0.0,100.0,,122.9600,132.6500,450,302.0
"Zack Greinke                  ",425844,FF,Ball,"Pop Out","93.0      ",6.216,-1.179,"-3.148              ","7.366               ",-1.119,"3.634               ","16.9      ","4.2       ","1625.349  ","203.032   ",11,0,1,0,"Gregory Polanco pops out to shortstop Corey Seager.  ",2015-09-18,1,top,021111,2015-09-19T02:11:11Z,454560,490319,"Jordan Baker",0,0,,,,,,116.9000,138.1000,4,
"Zack Greinke                  ",425844,CH,"Called Strike",Strikeout,"89.7      ",5.998,-1.052,"-5.546              ","0.185               ",0.187,"1.916               ","15.5      ","7.7       ","1088.896  ","267.659   ","8 ",2,0,1,"Andrew McCutchen called out on strikes.  ",2015-09-18,6,top,034657,2015-09-19T03:46:57Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,331,
"Zack Greinke                  ",425844,FF,Foul,"Pop Out","93.3      ",6.117,-1.093,"-4.382              ","9.039               ",-0.519,"2.683               ","25.6      ","3.8       ","2040.476  ","205.765   ","4 ",0,0,0,"Gregory Polanco pops out to shortstop Corey Seager.  ",2015-09-18,1,top,021051,2015-09-19T02:10:51Z,454560,490319,"Jordan Baker",0,0,,,,,,116.9000,138.1000,3,
"Zack Greinke                  ",425844,FF,Foul,Strikeout,"92.5      ",6.114,-1.073,"-2.999              ","9.549               ",0.061,"3.242               ","16.4      ","3.6       ","1984.120  ","197.368   ","2 ",1,1,2,"Gregory Polanco strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",2015-09-18,5,top,033445,2015-09-19T03:34:45Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,293,
"Zack Greinke                  ",425844,CH,Ball,Groundout,"89.7      ",5.864,-1.186,"-6.887              ","1.858               ",-0.073,"1.043               ","20.8      ","7.3       ","1402.256  ","254.584   ",13,0,0,2,"Neil Walker grounds out softly, second baseman Chase Utley to first baseman Adrian Gonzalez.  ",2015-09-18,1,top,021912,2015-09-19T02:19:12Z,454560,490319,"Jordan Baker",0,0,,,,,,142.9500,168.9900,32,
"Zack Greinke                  ",425844,FF,"Ball In Dirt",Walk,"93.7      ",5.965,-0.782,"-2.578              ","8.381               ",0.654,"0.632               ","12.5      ","3.9       ","1790.468  ","197.021   ",14,0,0,2,"Aramis Ramirez walks.  ",2015-09-18,1,top,021529,2015-09-19T02:15:29Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,22,
"Zack Greinke                  ",425844,FF,Ball,Walk,"93.4      ",6.006,-1.214,"-1.979              ","6.551               ",-0.362,"4.038               ","8.8       ","4.3       ","1383.913  ","196.709   ",11,3,2,0,"Michael Morse walks.   Chris Stewart to 2nd.  ",2015-09-18,8,top,042617,2015-09-19T04:26:17Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,461,
"Zack Greinke                  ",425844,FT,"Called Strike",Strikeout,"93.7      ",6.014,-0.965,"-7.685              ","6.302               ",-0.282,"2.107               ","32.6      ","5.4       ","2015.005  ","230.476   ","7 ",2,1,1,"Andrew McCutchen called out on strikes.  ",2015-09-18,6,top,034720,2015-09-19T03:47:20Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,332,
"Zack Greinke                  ",425844,FF,"Called Strike",Strikeout,"91.1      ",6.088,-1.019,"-3.102              ","8.971               ",-0.475,"2.171               ","15.8      ","4.2       ","1855.579  ","198.990   ","7 ",0,0,2,"Gregory Polanco strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",2015-09-18,5,top,033402,2015-09-19T03:34:02Z,454560,490319,"Jordan Baker",0,0,,,,,,0.0000,0.0000,291,
"Zack Greinke                  ",425844,FF,"Called Strike",Walk,"92.9      ",6.06,-1.398,"-1.28               ","11.34               ",-0.94,"1.76                ","8.3       ","3.0       ","2256.737  ","186.402   ",13,1,1,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204242,2015-09-13T20:42:42Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,111,
"Zack Greinke                  ",425844,CU,"Called Strike",Groundout,"78.3      ",6.515,-1.264,"7.56                ","-6.93               ",-0.438,"2.634               ","-13.6     ","12.9      ","1721.182  ","47.736    ","1 ",0,0,1,"Ender Inciarte grounds out, second baseman Jose Peraza to first baseman Adrian Gonzalez.  ",2015-09-13,4,bot,211418,2015-09-13T21:14:18Z,454560,483919,"Mark Ripperger",0,0,,,,,,145.3400,148.9000,225,
"Zack Greinke                  ",425844,FT,"Called Strike",Strikeout,"93.1      ",6.185,-1.135,"-4.68               ","8.16                ",-0.945,"2.246               ","25.6      ","4.2       ","1921.046  ","209.726   ",13,2,1,2,"Paul Goldschmidt strikes out swinging.  ",2015-09-13,4,bot,211651,2015-09-13T21:16:51Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,235,
"Zack Greinke                  ",425844,FT,Ball,Strikeout,"92.2      ",6.193,-1.198,"-5.28               ","10.04               ",-1.79,"1.521               ","32.2      ","4.0       ","2269.710  ","207.649   ",13,1,1,2,"Paul Goldschmidt strikes out swinging.  ",2015-09-13,4,bot,211626,2015-09-13T21:16:26Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,234,
"Zack Greinke                  ",425844,SL,Ball,Strikeout,"87.8      ",6.4,-0.862,"2.46                ","2.98                ",0.751,"1.01                ","-9.3      ","6.9       ","746.531   ","140.818   ",14,0,1,2,"Paul Goldschmidt strikes out swinging.  ",2015-09-13,4,bot,211611,2015-09-13T21:16:11Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,233,
"Zack Greinke                  ",425844,SL,Ball,Strikeout,"85.8      ",6.275,-1.032,"4.78                ","0.49                ",0.922,"1.027               ","-14.2     ","8.3       ","899.400   ","96.367    ",14,1,2,0,"Chris Owings strikes out swinging.  ",2015-09-13,3,bot,205843,2015-09-13T20:58:43Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,169,
"Zack Greinke                  ",425844,FF,Ball,Strikeout,"92.0      ",6.29,-0.898,"-2.27               ","12.02               ",1.456,"3.597               ","14.2      ","2.5       ","2441.217  ","190.661   ",12,0,2,0,"Chris Owings strikes out swinging.  ",2015-09-13,3,bot,205839,2015-09-13T20:58:39Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,168,
"Zack Greinke                  ",425844,CU,"Called Strike",Strikeout,"75.9      ",6.616,-1.164,"6.91                ","-9.5                ",0.047,"2.515               ","-11.2     ","14.5      ","1904.389  ","36.192    ","5 ",0,1,0,"Chris Owings strikes out swinging.  ",2015-09-13,3,bot,205808,2015-09-13T20:58:08Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,167,
"Zack Greinke                  ",425844,SL,"Called Strike",Strikeout,"84.5      ",6.429,-0.949,"3.88                ","1.75                ",0.753,"1.807               ","-12.2     ","7.9       ","794.393   ","114.835   ",14,0,0,0,"Chris Owings strikes out swinging.  ",2015-09-13,3,bot,205755,2015-09-13T20:57:55Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,166,
"Zack Greinke                  ",425844,FF,Ball,Groundout,"92.1      ",6.224,-0.653,"-2.23               ","12.25               ",1.879,"1.035               ","12.0      ","2.7       ","2472.814  ","190.290   ",14,0,0,0,"A.  J.   Pollock grounds out, second baseman Jose Peraza to first baseman Adrian Gonzalez.  ",2015-09-13,1,bot,202419,2015-09-13T20:24:19Z,454560,483919,"Mark Ripperger",0,0,,,0.0,107.0,,141.2800,145.8500,49,0.0
"Zack Greinke                  ",425844,CU,"Called Strike",Walk,"77.9      ",6.457,-1.291,"6.37                ","-7.4                ",-0.598,"2.475               ","-11.2     ","13.2      ","1614.440  ","40.971    ","4 ",1,0,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204224,2015-09-13T20:42:24Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,110,
"Zack Greinke                  ",425844,FF,Ball,Walk,"93.0      ",6.032,-1.33,"-1.73               ","11.22               ",-0.891,"1.308               ","11.6      ","3.1       ","2259.620  ","188.723   ",13,0,0,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204210,2015-09-13T20:42:10Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,109,
"Zack Greinke                  ",425844,CH,Foul,Strikeout,"88.3      ",6.214,-1.356,"-6.9                ","2.58                ",-0.712,"1.99                ","21.8      ","7.1       ","1435.235  ","249.159   ",13,0,2,0,"David Peralta called out on strikes.  ",2015-09-13,2,bot,204112,2015-09-13T20:41:12Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,104,
"Zack Greinke                  ",425844,CH,Foul,Strikeout,"87.8      ",6.257,-1.175,"-6.32               ","4.09                ",-0.776,"1.901               ","21.3      ","6.7       ","1448.045  ","236.795   ",13,0,1,0,"David Peralta called out on strikes.  ",2015-09-13,2,bot,204044,2015-09-13T20:40:44Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,103,
"Zack Greinke                  ",425844,FF,Ball,Walk,"90.4      ",6.139,-0.762,"0.52                ","10.54               ",0.939,"2.165               ","-6.6      ","3.3       ","2085.076  ","177.211   ",14,3,2,0,"Chris Owings walks.  ",2015-09-13,8,bot,222651,2015-09-13T22:26:51Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,471,
"Zack Greinke                  ",425844,FF,"In play, out(s)",Lineout,"91.2      ",6.336,-0.833,"-2.41               ","9.73                ",0.958,"2.209               ","11.5      ","3.7       ","1982.342  ","193.876   ",14,1,0,0,"David Peralta lines out to shortstop Corey Seager.  ",2015-09-13,5,bot,212710,2015-09-13T21:27:10Z,454560,483919,"Mark Ripperger",0,0,LD,,,,,115.8700,139.2400,266,
"Zack Greinke                  ",425844,FT,"Swinging Strike",Double,"88.5      ",6.259,-1.302,"-5.36               ","2.96                ",-0.848,"1.882               ","17.4      ","6.9       ","1188.269  ","240.736   ",13,0,1,1,"Jarrod Saltalamacchia doubles (12) on a sharp line drive to center fielder Joc Pederson.  ",2015-09-13,5,bot,212745,2015-09-13T21:27:45Z,454560,483919,"Mark Ripperger",0,0,,,0.0,102.0,,89.4400,32.5200,271,395.0
"Zack Greinke                  ",425844,FF,Foul,Strikeout,"92.3      ",6.314,-0.623,"-1.1                ","10.9                ",0.461,"1.772               ","5.9       ","3.0       ","2198.172  ","185.736   ","9 ",1,2,2,"Paul Goldschmidt strikes out on a foul tip.  ",2015-09-13,1,bot,202733,2015-09-13T20:27:33Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,63,
"Zack Greinke                  ",425844,SL,Ball,Strikeout,"87.7      ",6.256,-0.689,"3.71                ","5.92                ",2.199,"0.208               ","-16.6     ","6.1       ","1330.312  ","148.086   ",14,0,2,2,"Paul Goldschmidt strikes out on a foul tip.  ",2015-09-13,1,bot,202710,2015-09-13T20:27:10Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,62,
"Zack Greinke                  ",425844,FF,"Called Strike",Strikeout,"92.9      ",6.309,-0.68,"-2.55               ","13.11               ",0.545,"1.958               ","20.0      ","2.4       ","2645.530  ","190.964   ","9 ",0,1,2,"Paul Goldschmidt strikes out on a foul tip.  ",2015-09-13,1,bot,202649,2015-09-13T20:26:49Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,61,
"Zack Greinke                  ",425844,FF,Foul,Strikeout,"91.6      ",6.474,-0.866,"0.05                ","13.26               ",0.272,"2.904               ","-4.2      ","2.2       ","2622.224  ","179.803   ","3 ",0,0,2,"Paul Goldschmidt strikes out swinging.  ",2015-09-13,4,bot,211552,2015-09-13T21:15:52Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,232,
"Zack Greinke                  ",425844,FF,"Swinging Strike",Strikeout,"91.3      ",6.388,-0.761,"-0.52               ","9.81                ",0.679,"3.598               ",".6        ","3.4       ","1949.551  ","183.011   ",12,0,1,2,"Peter OBrien strikes out swinging.  ",2015-09-13,8,bot,222856,2015-09-13T22:28:56Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,484,
"Zack Greinke                  ",425844,FF,Foul,Walk,"90.3      ",6.28,-0.858,"0.78                ","10.22               ",-0.315,"2.199               ","-6.0      ","3.5       ","2019.204  ","175.635   ","4 ",3,1,0,"Chris Owings walks.  ",2015-09-13,8,bot,222620,2015-09-13T22:26:20Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,470,
"Zack Greinke                  ",425844,SL,Ball,Walk,"88.1      ",6.284,-1.208,"3.81                ","-0.45               ",-0.686,"1.524               ","-10.8     ","8.2       ","733.334   ","83.849    ",13,2,2,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204328,2015-09-13T20:43:28Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,113,
"Zack Greinke                  ",425844,FF,Ball,Single,"89.9      ",6.267,-1.258,"-4.67               ","9.36                ",-1.165,"1.935               ","25.2      ","4.3       ","2057.807  ","206.418   ",13,0,1,0,"Nick Ahmed singles on a ground ball to shortstop Corey Seager.  ",2015-09-13,6,bot,214140,2015-09-13T21:41:40Z,454560,483919,"Mark Ripperger",0,0,,,,,,95.0300,145.3400,313,
"Zack Greinke                  ",425844,FF,"Swinging Strike",Walk,"91.0      ",6.327,-0.949,"-2.57               ","10.99               ",-0.166,"2.716               ","16.2      ","3.3       ","2218.665  ","193.109   ","2 ",0,0,0,"Chris Owings walks.  ",2015-09-13,8,bot,222501,2015-09-13T22:25:01Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,466,
"Zack Greinke                  ",425844,SL,Ball,Walk,"88.5      ",6.148,-1.004,"2.87                ","1.26                ",1.511,"0.521               ","-10.5     ","7.7       ","597.839   ","114.471   ",14,1,2,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204303,2015-09-13T20:43:03Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,112,
"Zack Greinke                  ",425844,FF,Ball,Walk,"92.7      ",6.121,-1.225,"-1.05               ","10.23               ",-1.411,"2.214               ","8.0       ","3.1       ","2083.958  ","185.863   ",13,3,2,1,"Jarrod Saltalamacchia walks.  ",2015-09-13,2,bot,204344,2015-09-13T20:43:44Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,114,
"Zack Greinke                  ",425844,CU,Ball,Lineout,"77.2      ",6.587,-1.15,"7.0                 ","-4.39               ",-0.717,"1.507               ","-13.0     ","12.3      ","1366.013  ","58.237    ",13,0,0,0,"David Peralta lines out to shortstop Corey Seager.  ",2015-09-13,5,bot,212703,2015-09-13T21:27:03Z,454560,483919,"Mark Ripperger",0,0,,,,,,115.8700,139.2400,265,
"Zack Greinke                  ",425844,FF,"Swinging Strike",Strikeout,"92.4      ",6.237,-0.889,"-0.56               ","12.38               ",0.178,"1.888               ","1.5       ","2.6       ","2437.322  ","182.589   ","8 ",0,0,2,"Paul Goldschmidt strikes out on a foul tip.  ",2015-09-13,1,bot,202632,2015-09-13T20:26:32Z,454560,483919,"Mark Ripperger",0,0,,,,,,0.0000,0.0000,60,
"Zack Greinke                  ",425844,FF,"Called Strike","Grounded Into DP","91.6      ",6.152,-1.428,"0.15                ","11.88               ",-0.565,"2.424               ","-3.3      ","2.5       ","2392.079  ","179.276   ","4 ",0,0,2,"Jake Lamb grounds into a double play, second baseman Jose Peraza to shortstop Corey Seager to first baseman Adrian Gonzalez.   Jarrod Saltalamacchia out at 2nd.  ",2015-09-13,2,bot,204422,2015-09-13T20:44:22Z,454560,483919,"Mark Ripperger",0,0,,,,,,145.3400,150.4300,118,
"Zack Greinke                  ",425844,FF,Ball,Lineout,"91.7      ",6.125,-1.582,"-2.24               ","8.34                ",-0.931,"1.493               ","11.0      ","4.2       ","1719.283  ","194.970   ",13,0,1,2,"Patrick Corbin lines out to center fielder Joc Pederson.  ",2015-09-13,3,bot,210100,2015-09-13T21:01:00Z,454560,483919,"Mark Ripperger",0,0,,,0.0,102.0,,125.0200,82.3300,180,300.0
"Zack Greinke                  ",425844,FF,"In play, no out",Single,"92.1      ",6.356,-0.816,"-1.19               ","10.02               ",0.856,"2.521               ","5.0       ","3.3       ","2028.723  ","186.720   ",12,0,0,1,"A.  J.   Pollock singles on a sharp ground ball to right fielder Scott Van Slyke.   Socrates Brito to 2nd.  ",2015-09-13,6,bot,214348,2015-09-13T21:43:48Z,454560,483919,"Mark Ripperger",0,0,GB,,0.0,98.0,,176.8500,122.9800,325,0.0
